0.295143394868828,0.0450180750860841,0.131869366977369,0.0303876014832468,0.406282655908845
0.800301750527117,0.982557952261683,0.151930315775964,0.44139226284156,0.32741663718582
0.17679661592672,0.647260122760684,0.671835879688058,0.06130303670702,0.0894323181371989
0.201431439386567,0.856183893636147,0.252553111734065,0.797231926132845,0.473205976775136
0.74543324401392,0.88374748302734,0.410752344823669,0.885686475089349,0.888806093778445
0.767004594539011,0.726452958304608,0.0449899462980241,0.642753570060083,0.630505354544241
0.317166432895213,0.0857043292554952,0.224706863379717,0.364910518694186,0.0666855393764825
0.592214543238789,0.440377548702694,0.391932359282349,0.255851205041294,0.743131269594532
0.00903161926470508,0.640301279174242,0.568912470703823,0.38779638307825,0.138569230192761
0.212426063136647,0.966326985601131,0.20961442358184,0.188043340450284,0.401921774452034
0.67178370424593,0.721535851926497,0.686281235531382,0.347287648699533,0.817951785012408
0.0265792972234171,0.805621713600349,0.292669695222979,0.591195578894412,0.274410803950965
0.708303887924993,0.299091617489345,0.621294935571048,0.741195752553813,0.468723109614628
0.430995847108362,0.616509806154167,0.655017086637227,0.774979581946056,0.562092628698019
0.0416772276171978,0.62023409707415,0.353607130876245,0.601339289956097,0.201108791029881
0.840275033531383,0.478695458759178,0.687834745985007,0.494499550106835,0.888651409146592
0.771009684294484,0.813124428459059,0.979290280919032,0.616709454137197,0.85522163733495
0.317092354173096,0.831672248915709,0.798622411991073,0.0126783826787423,0.870515831494428
0.353409440237112,0.323585402989796,0.895930281948638,0.81820741006446,0.158313657533035
0.0486821540041004,0.2590258407958,0.539628881852414,0.0255770372329173,0.612299058346315
0.752888698723694,0.370198273452991,0.974936628549616,0.120824549150978,0.496346640858012
0.251414158711531,0.59769684297665,0.282816290496405,0.342150844992981,0.645537481360077
0.898740975913261,0.545807617118183,0.875433842167602,0.858080109665994,0.196131522557518
0.531070933423029,0.591467413242666,0.398693097703983,0.509603291082632,0.683941257166242
0.0990511070502273,0.373664828079925,0.483061733617504,0.351079959312997,0.970095243894858
0.537591347721141,0.59302964390789,0.493048264709241,0.0169656541082174,0.303868772075065
0.533298948704956,0.242014583613031,0.217849970634549,0.0981300602949,0.0146194683850361
