0.66476561548587,0.169685825782576,0.158497966765016,0.877166688226158
0.589445641866932,0.69608140901041,0.00579173482871831,0.895555335189275
0.366258578072141,0.698183933073567,0.333218986753639,0.220333115299331
0.0772914174789791,0.904686435289546,0.106216200404408,0.182025753575173
0.675278593986628,0.997317662082796,0.256560966216731,0.665894967110909
0.0957792513367729,0.35042070661464,0.781330656824569,0.0626822029186457
0.0569429967599013,0.517567405785441,0.569968066539996,0.579520548380302
0.157421887034782,0.843332337511597,0.00465335310139436,0.426857900167285
0.129226245191872,0.950347549133773,0.952947990989533,0.51395542657755
0.221362698120904,0.600972957944576,0.357809274468097,0.830186080943105
0.139749237394261,0.837196674103206,0.0601057478510832,0.844996044702809
0.395725994971441,0.457560085772513,0.978260758326747,0.109515017134541
0.464429433414041,0.678593272098553,0.469433529479772,0.912759524421726
0.182230765573009,0.46246902957539,0.917527396297921,0.420361078626061
0.699843325972504,0.624591902203727,0.291036938399357,0.0990330591448069
0.947336805562045,0.0829645674484217,0.342420796350028,0.550631317068372
0.16854523249121,0.275947336303377,0.55194914774899,0.812962427440941
0.551403001849961,0.424997000928377,0.382877325775826,0.663202058014151
0.268369621135565,0.782856850205732,0.359343215229465,0.653756595401931
0.327092356698439,0.174317564673379,0.0772825986511673,0.309770086527948
0.328132814467763,0.921110925173002,0.437023969914145,0.750826292417341
0.960938255554159,0.791857004803396,0.852911527736536,0.842993941670833
0.238325579507319,0.1441144112112,0.0321206800781435,0.498855312487952
0.494052486165894,0.11165815105645,0.17608579656167,0.278436699813277
0.183709981152087,0.243760830196136,0.945423079378505,0.0962982410429444
0.3290607177085,0.461033596201798,0.297765388656333,0.558529505354111
0.993234951319453,0.0718147775953409,0.386826667167838,0.46178330999789
0.844158581312872,0.551242788958196,0.472004410936725,0.0268867759327587
0.381274555486802,0.244150147826051,0.123845391858607,0.965935055174167
0.30759452870435,0.930558054790692,0.0123338726370869,0.806408848435746
0.127651411836234,0.211015438714226,0.663520187959479,0.504815668415846
0.63363524285248,0.532405085062289,0.0225585969575309,0.494306915935087
0.0686489359971911,0.948125356721917,0.659253303824422,0.622006257032531
0.165524121959938,0.782622541107575,0.785342012964763,0.138705409010649
0.613417057985479,0.0134768642144788,0.617879885529855,0.910616037701641
0.924149363889103,0.901724166868144,0.0977507486234696,0.263156028298016
0.54642297721668,0.799998528143013,0.509017334557433,0.121806574738273
0.183904985850547,0.0605374283645799,0.839320019860849,0.824441732981078
0.672308495727404,0.857228520818964,0.442211665131018,0.949398573000841
0.0167593083618919,0.395107248518356,0.565834654333925,0.974899622843599
0.605788940832348,0.716076467747976,0.761699407359393,0.703000434884023
0.247652688559755,0.365235920708821,0.449285441493403,0.118228970207354
0.0759577452306434,0.744714104302856,0.470635238653855,0.925973074839329
0.930588887271565,0.670054598630002,0.779023550283011,0.604462294565776
0.304837492547656,0.641613270235168,0.700892480402972,0.123666180309427
0.686231635078206,0.233020698529537,0.346051592854254,0.4895595264512
0.47999381043885,0.974916600854231,0.132097413430384,0.406764446401496
0.488153664624256,0.251752010973098,0.835444452300715,0.104730992148105
0.447632833844464,0.762867065794795,0.0606403358005592,0.405819191465781
0.642952671904459,0.146331514851908,0.280287436677054,0.234823636487513
0.54608886099048,0.0167959295529959,0.920822908766807,0.688984412203969
0.502701829005608,0.485651222709375,0.309666180277553,0.499169239905956
0.0477501825836034,0.678915835344652,0.553081548082063,0.460017787345324
0.228898451197378,0.44594373399133,0.572909504122643,0.498724464507892
0.744817778636373,0.756282886919616,0.0924929770293242,0.648897475386682
0.349525871349608,0.828489722177127,0.344003801453645,0.881840248745995
0.885401173212202,0.944668755291949,0.262685044849602,0.222854039756907
0.763169918976777,0.56541725847595,0.858673853643491,0.928623766961962
0.460862247106484,0.457897203550304,0.428784281374121,0.441517317181436
0.286191662391215,0.8585102900863,0.236444188921897,0.116172131450081
0.387453044237689,0.307865372744444,0.0582830773991203,0.166552642184372
0.382403218966,0.9531851538591,0.319948729455514,0.868935566132328
0.792830123262645,0.56537282212998,0.198363840844713,0.841686534356859
0.885205467563907,0.584308618304521,0.798249168530608,0.448945139206885
0.275855102268325,0.8321999750168,0.442051140247876,0.243011825316277
0.580540462086411,0.0757771000266615,0.0481593978144833,0.152310971351488
0.788320797602187,0.420677468452401,0.698974548250937,0.436877458013702
0.846515963887061,0.673575272755468,0.784802619692354,0.347068455387269
0.652724448928245,0.466852626878642,0.064570532242802,0.0185975187946292
0.302726008181683,0.463452236722961,0.505518620215344,0.186346554263358
0.507706234870349,0.618834020121645,0.479166099255245,0.898816454566987
0.915119288470228,0.501874220885984,0.417446594436801,0.8858602754678
0.939556347204548,0.613155182055979,0.245872451638466,0.740023268452325
0.960415011824672,0.376924270159496,0.178546435461685,0.320163128973762
0.554415409132323,0.509200295791994,0.42232406319999,0.0162292974261383
0.669524831157179,0.294093274480087,0.890688790995253,0.586135642809924
