0,0.66476561548587
0.001,0.589445641866932
0.002,0.366258578072141
0.003,0.0772914174789791
0.004,0.675278593986628
0.005,0.0957792513367729
0.006,0.0569429967599013
0.007,0.157421887034782
0.008,0.129226245191872
0.009,0.221362698120904
0.01,0.139749237394261
0.011,0.395725994971441
0.012,0.464429433414041
0.013,0.182230765573009
0.014,0.699843325972504
0.015,0.947336805562045
0.016,0.16854523249121
0.017,0.551403001849961
0.018,0.268369621135565
0.019,0.327092356698439
0.02,0.328132814467763
0.021,0.960938255554159
0.022,0.238325579507319
0.023,0.494052486165894
0.024,0.183709981152087
0.025,0.3290607177085
0.026,0.993234951319453
0.027,0.844158581312872
0.028,0.381274555486802
0.029,0.30759452870435
0.03,0.127651411836234
0.031,0.63363524285248
0.032,0.0686489359971911
0.033,0.165524121959938
0.034,0.613417057985479
0.035,0.924149363889103
0.036,0.54642297721668
0.037,0.183904985850547
0.038,0.672308495727404
0.039,0.0167593083618919
0.04,0.605788940832348
0.041,0.247652688559755
0.042,0.0759577452306434
0.043,0.930588887271565
0.044,0.304837492547656
0.045,0.686231635078206
0.046,0.47999381043885
0.047,0.488153664624256
0.048,0.447632833844464
0.049,0.642952671904459
0.05,0.54608886099048
0.051,0.502701829005608
0.052,0.0477501825836034
0.053,0.228898451197378
0.054,0.744817778636373
0.055,0.349525871349608
0.056,0.885401173212202
0.057,0.763169918976777
0.058,0.460862247106484
0.059,0.286191662391215
0.06,0.387453044237689
0.061,0.382403218966
0.062,0.792830123262645
0.063,0.885205467563907
0.064,0.275855102268325
0.065,0.580540462086411
0.066,0.788320797602187
0.067,0.846515963887061
0.068,0.652724448928245
0.069,0.302726008181683
0.07,0.507706234870349
0.071,0.915119288470228
0.072,0.939556347204548
0.073,0.960415011824672
0.074,0.554415409132323
0.075,0.669524831157179
0.076,0.956979021162367
0.077,0.686970156966389
0.078,0.294194692689758
0.079,0.147100542113743
0.08,0.702446011489878
0.081,0.625478554328789
0.082,0.502411515818809
0.083,0.994440580147903
0.084,0.645121886159487
0.085,0.475727202603191
0.086,0.535992693788779
0.087,0.823401888611008
0.088,0.18647452296278
0.089,0.319871015778306
0.09,0.268173390470006
0.091,0.44542852386355
0.092,0.813729097980639
0.093,0.662134466174852
0.094,0.922107100867707
0.095,0.529431651080009
0.096,0.357967081750189
0.097,0.693570427739486
0.098,0.921027935850963
0.099,0.316623345663086
0.1,0.930729901044487
0.101,0.713272074564661
0.102,0.901284685525372
0.103,0.791782523741434
0.104,0.528833811418073
0.105,0.133555374701595
0.106,0.86359374314775
0.107,0.906243023823301
0.108,0.194271043933583
0.109,0.257185086388961
0.11,0.482795548965602
0.111,0.334887777898362
0.112,0.043478870854975
0.113,0.228495044128553
0.114,0.927671588995858
0.115,0.461065831277194
0.116,0.868748572761173
0.117,0.154443555864545
0.118,0.586255737648314
0.119,0.531995882235658
0.12,0.952426061619499
0.121,0.00983426753925809
0.122,0.54009075951988
0.123,0.731858555983583
0.124,0.884749154985383
0.125,0.588130039718819
0.126,0.774942180271151
0.127,0.658938677696958
0.128,0.836547352643478
0.129,0.360479492836813
0.13,0.103365725702509
0.131,0.125256443505082
0.132,0.844036545063573
0.133,0.176458478230464
0.134,0.775971865240977
0.135,0.128180491301317
0.136,0.923107985113236
0.137,0.0210897239876966
0.138,0.192384513851579
0.139,0.873485767329987
0.14,0.493574803235619
0.141,0.979587120024513
0.142,0.546989551702499
0.143,0.519042058455625
0.144,0.0571327668071039
0.145,0.995210844511705
0.146,0.888558490433286
0.147,0.19372199864282
0.148,0.395849674840148
0.149,0.921223968896223
0.15,0.931222132021695
0.151,0.391541233247737
0.152,0.261850443362139
0.153,0.682587434715267
0.154,0.818612242827678
0.155,0.105488393561195
0.156,0.616910709934317
0.157,0.737890763503622
0.158,0.258185505576598
0.159,0.79152712936819
0.16,0.309970869690303
0.161,0.929620921746663
0.162,0.525586615317568
0.163,0.177992522841078
0.164,0.551871798716937
0.165,0.167091597209144
0.166,0.412152239936578
0.167,0.961375509964575
0.168,0.469120933862063
0.169,0.929973060547938
0.17,0.113364422754067
0.171,0.6515780203465
0.172,0.39897304328851
0.173,0.561650750964908
0.174,0.359297160279307
0.175,0.889285647038417
0.176,0.674084140922249
0.177,0.845682530693465
0.178,0.406126382991597
0.179,0.250974397002527
0.18,0.796410205675663
0.181,0.381423040200819
0.182,0.912027171288967
0.183,0.72845976610158
0.184,0.193063800125874
0.185,0.152521871002782
0.186,0.0849285379737422
0.187,0.412354288323443
0.188,0.576825563213696
0.189,0.182333776975308
0.19,0.0983431974107445
0.191,0.217683511576603
0.192,0.603556126415825
0.193,0.242983739561485
0.194,0.136733706803321
0.195,0.534652283777928
0.196,0.746568476606893
0.197,0.652971950914118
0.198,0.799310162327633
0.199,0.546498532240234
0.2,0.84061376571712
0.201,0.428973520099377
0.202,0.862709466934162
0.203,0.139884432601878
0.204,0.732137560669913
0.205,0.92326996537226
0.206,0.351000101438272
0.207,0.717591586044847
0.208,0.0953476422507602
0.209,0.978498428661097
0.21,0.0171072940952817
0.211,0.878385120556381
0.212,0.888573986605564
0.213,0.555874921765731
0.214,0.642069666805337
0.215,0.301578257735879
0.216,0.921535199817341
0.217,0.283427953427738
0.218,0.436840057049604
0.219,0.651503994595534
0.22,0.353486818656388
0.221,0.0508317705141149
0.222,0.951236717965991
0.223,0.565073756645893
0.224,0.272988485214679
0.225,0.290292542448144
0.226,0.740417781456173
0.227,0.911143477353626
0.228,0.640463897191268
0.229,0.106663033009525
0.23,0.209455671539831
0.231,0.204423978391662
0.232,0.722091175968809
0.233,0.549678084209454
0.234,0.502345791954268
0.235,0.934139594956797
0.236,0.430793487901842
0.237,0.625163026906394
0.238,0.580724989860853
0.239,0.980064742837026
0.24,0.140634011210887
0.241,0.591464505071564
0.242,0.916217352771211
0.243,0.546224881098023
0.244,0.859515360832139
0.245,0.71085824586944
0.246,0.746441078648137
0.247,0.347322000353494
0.248,0.52056520707699
0.249,0.352502538561992
0.25,0.402246630770391
0.251,0.54843409743673
0.252,0.957136057374864
0.253,0.321640000474956
0.254,0.464140734302702
0.255,0.0613717219616243
0.256,0.606152890756455
0.257,0.335862209131674
0.258,0.207964965025033
0.259,0.903961162822671
0.26,0.376305423997504
0.261,0.752144417960786
0.262,0.811596673432215
0.263,0.952371461009308
0.264,0.705086623529662
0.265,0.707269909275162
0.266,0.107792918690972
0.267,0.557807851682286
0.268,0.332383710101427
0.269,0.675523745092094
0.27,0.515843413478508
0.271,0.968902889589112
0.272,0.552788017254075
0.273,0.85302949308586
0.274,0.612544075135526
0.275,0.774940907376717
0.276,0.148785208523226
0.277,0.642615723299476
0.278,0.907306941899432
0.279,0.578241076590781
0.28,0.848657433108722
0.281,0.243287840566397
0.282,0.356718306749191
0.283,0.184259317410209
0.284,0.315721236447513
0.285,0.991125697477583
0.286,0.755776182447951
0.287,0.06146075523908
0.288,0.98212706562338
0.289,0.168423422300837
0.29,0.707011871207453
0.291,0.327984144022116
0.292,0.815849867199443
0.293,0.456355920936452
0.294,0.394782255540588
0.295,0.219509768488397
0.296,0.584251034231792
0.297,0.846235320778315
0.298,0.849633632731953
0.299,0.190610112478673
0.3,0.522418053485931
0.301,0.790579326562242
0.302,0.863578112665908
0.303,0.484217730823861
0.304,0.864181407761294
0.305,0.0103352637337003
0.306,0.880425348976813
0.307,0.709080269733021
0.308,0.238979977442666
0.309,0.486798965110887
0.31,0.821599902496423
0.311,0.469563461606101
0.312,0.98308638237903
0.313,0.228894458388567
0.314,0.991068857872346
0.315,0.460614464603327
0.316,0.458147804584035
0.317,0.287862295200647
0.318,0.487451617622646
0.319,0.00734962928305061
0.32,0.953657914929311
0.321,0.716274305365765
0.322,0.792767499248776
0.323,0.379238405518411
